Deployment ID,Instrument ID,Instrument serial,Type,Deployment name,Start date,End date
NA,NA,NA,NA,NA,UTC,UTC
382,:ref:`CL31`,:ref:`103150004`,ceilometer,CL31-E,2010-10-02,2012-09-12
