Site ID,Start date,End date
:ref:`KSK`,2008-10-01 00:00,2008-10-29 00:00
:ref:`KSK`,2008-10-29 00:00,2009-04-29 00:00
:ref:`KSK`,2009-04-29 00:00,2009-05-14 00:00
:ref:`KSK`,2009-05-14 00:00,2009-10-06 00:00
:ref:`KSS`,2009-11-01 00:00,2012-03-25 00:00
:ref:`KSSW`,2012-03-26 00:00,2013-03-26 00:00
:ref:`KSSW`,2013-03-26 00:00,2013-04-01 00:00
:ref:`KSSW`,2013-04-01 00:00,2013-05-09 00:00
:ref:`KSSW`,2013-05-10 00:00,2016-09-14 00:00
:ref:`KSSW`,2016-09-15 00:00,2017-06-13 00:00
