Site ID,Start date,End date
:ref:`KSNW`,2011-03-14 00:00,2011-03-27 00:00
:ref:`KSK`,2011-04-07 00:00,2011-08-18 00:00
:ref:`KSK`,2011-08-20 00:00,2011-09-05 00:00
:ref:`KSK`,2011-09-07 00:00,2011-10-05 00:00
:ref:`KSK`,2011-10-07 00:00,2011-12-20 00:00
:ref:`KSK`,2011-12-22 00:00,2013-03-03 00:00
:ref:`KSSW`,2013-04-03 00:00,2013-11-22 00:00
:ref:`KSSW`,2013-11-22 00:00,2014-07-24 00:00
:ref:`KSSW`,2015-10-09 00:00,2016-09-14 00:00
:ref:`KSSW`,2016-09-15 00:00,2017-06-13 00:00
