name,caption,scale
IMG_2710.jpeg,CL31 at :ref:`HOP` 12/12/2018,50
r0015452_23761921356_o.jpg,CL31 at :ref:`KSS45W` ,50
2014-02-26-171111_25767860891_o.jpg,CL31 at :ref:`RGS` 26/02/2014,50
