name,caption,scale
tower-lowering-15092016_29409179500_o.jpg,At :ref:`KSSW` 15/09/2016 ,50
32729326734_19790cb776_o.jpg,At :ref:`SHU` 20/01/2017.,50
ksk_mast_1_23679118412_o(2).jpg,At :ref:`KSK` (right most instrument) 19/08/2011.,50
ksk_mast_2_23159424554_o.jpg,Seen from below at :ref:`KSK` 06/04/2011.,50
tower-lowering-15092016_29073458294_o.jpg,Atop tower at :ref:`KSSW` 15/09/2016.,50
