Deployment ID,Instrument ID,Instrument serial,Type,Deployment name,Start date,End date
NA,NA,NA,NA,NA,UTC,UTC
431,:ref:`PI160`,:ref:`C12070026_L12060012`,fov,C26,2017-09-07,2017-10-13
