Deployment ID,Instrument ID,Instrument serial,Type,Deployment name,Start date,End date
,,,,,UTC,UTC
367,:ref:`CL31`,:ref:`F2730002 <F2730002>`,ceilometer,CL31-C,2011-03-09,
