Deployment ID,Instrument ID,Instrument serial,Type,Deployment name,Start date,End date
,,,,,UTC,UTC
53,:ref:`CSAT3`,:ref:`0192-2 <0192-2>`,ec,Eddy cov,2015-09-17,2016-02-18
53,:ref:`LI7500A`,:ref:`75H-1973 <75H-1973>`,ec,Eddy cov,2015-09-17,2016-02-18
340,:ref:`GILL121R03`,:ref:`307 <307>`,ec,Eddy cov,2013-03-04,2015-09-17
