Site ID,Start date,End date
:ref:`NDT`,2011-05-20 00:00,2011-11-23 00:00
:ref:`NDT`,2012-01-11 00:00,2012-03-08 00:00
:ref:`NDT`,2012-03-29 00:00,2012-09-21 00:00
:ref:`NGT`,2012-09-21 00:00,2013-02-26 00:00
:ref:`BTT`,2014-06-29 00:00,2017-03-16 00:00
:ref:`SWT`,2017-04-06 00:00,2020-11-04 00:00
