name,caption,scale
r0015464_23679559082_o.jpg,At :ref:`KSS45W`. Unknown date between 2012-02-27 and 2016-04-14.,50
08-01-2020(7).png,"At :ref:`IMU`, indicated by arrow, 08-01-2020.",50
