Site ID,Start date,End date
:ref:`EMB`,2010-07-30 00:00,2010-10-13 00:00
:ref:`EMB`,2011-02-09 00:00,2015-11-02 00:00
:ref:`RGS`,2016-07-26 00:00,2016-08-15 00:00
