Site ID,Start date,End date
:ref:`EMB`,2010-07-30 00:00,2010-09-22 00:00
:ref:`HAN`,2011-01-11 00:00,2011-06-08 00:00
:ref:`HAN`,2011-07-12 00:00,2012-01-19 00:00
:ref:`BTM`,2015-11-02 00:00,2016-05-10 00:00
:ref:`RGS`,2016-07-26 00:00,2020-10-22 00:00
