Site ID,Start date,End date
:ref:`EMB`,2010-07-30 00:00,2011-01-04 00:00
:ref:`MT`,2011-06-12 00:00,2012-12-06 00:00
:ref:`MT`,2013-07-05 00:00,2016-02-12 00:00
:ref:`RGS`,2016-08-16 00:00,2017-06-21 00:00
