Site ID,Start date,End date
:ref:`EMB`,2010-07-30 00:00,2010-09-22 00:00
:ref:`EMB`,2012-03-15 00:00,2012-11-01 00:00
:ref:`EMB`,2012-11-02 00:00,2012-12-31 00:00
:ref:`EMB`,2013-01-01 00:00,2013-03-04 00:00
:ref:`BFCL`,2016-01-01 00:00,2016-10-26 00:00
