Site ID,OH,
Full Name,Orford House,
Network,IndoorLUMA,
Longitude,-0.113785,degrees
Latitude,51.529834,degrees
Start date,2013-07-31,UTC
End date,2013-09-08,UTC
Displacement height,-999.0,m
City,London,
