name,caption,scale
dscf1772_23787603735_o.jpg,CNR1 (leftmost instrument) at :ref:`KSK` 18/08/2009 ,25
r0015029_23161117173_o.jpg,On top of tower at :ref:`KSS` 08/04/2011,25
102_1939_23631816005_o.jpg,At :ref:`KSNW` 05/07/2015,25
img_2869_35347870513_o.jpg,At :ref:`IMU` 21/07/2017,25
23-07-2020_(14).JPEG,At :ref:`SWT` 23/07/2020,25
