eprint_id,Reference,year
69708,"Kent, C. W., Grimmond, S., Barlow, J., Gatey, D., Kotthaus, S., Lindberg, F. and Halios, C. H. (2017) Evaluation of urban local-scale aerodynamic parameters: implications for the vertical profile of wind speed and for source areas. Boundary-Layer Meteorology, 164 (2). pp. 183-213. ISSN 0006-8314 doi: https://doi.org/10.1007/s10546-017-0248-z",2017
71472,"J�rvi, L., Grimmond, C. S. B., McFadden, J. P., Christen, A., Strachan, I. B., Taka, M., Warsta, L. and Heimann, M. (2017) Warming effects on the urban hydrology in cold climate regions. Scientific Reports, 7 (1). 5833. ISSN 2045-2322 doi: https://doi.org/10.1038/s41598-017-05733-y",2017
68600,"Bellucco, V. S., Marras, S., Grimmond, C. S. B., J�rvi, L., Sirca, C. and Spano, D. (2017) Modelling the biogenic CO2 exchange in urban and non-urban ecosystems through the assessment of light-response curve parameters. Agricultural and Forest Meteorology, 236. pp. 113-122. ISSN 0168-1923 doi: https://doi.org/10.1016/j.agrformet.2016.12.011",2017
70432,"Chun, H.-Y., Kim, J.-H., Lee, D.-B., Kim, S.-H., Strahan, M., Pettegrew, B., Gill, P., Williams, P. D., Schumann, U., Tenenbaum, J., Lee, Y.-G., Choi, H.-W., Song, I.-S., Park, Y.-J. and Sharman, R. D. (2017) Research collaborations for better predictions of aviation weather hazards. Bulletin of the American Meteorological Society, 98 (5). ES103-ES107. ISSN 1520-0477 doi: https://doi.org/10.1175/bams-d-17-0010.1",2017
71390,"Takahashi, H., Suzuki, K. and Stephens, G. (2017) Land-ocean differences in the warm-rain formation process in satellite and ground-based observations and model simulations. Quarterly Journal of the Royal Meteorological Society, 143 (705). pp. 1804-1815. ISSN 1477-870X doi: https://doi.org/10.1002/qj.3042",2017
69025,"Vaz Monteiro, M., Blanusa, T., Verhoef, A., Richardson, M., Hadley, P. and Cameron, R. W. F. (2017) Functional green roofs: importance of plant choice in maximising summertime environmental cooling and substrate insulation potential. Energy and Buildings, 141. pp. 56-68. ISSN 0378-7788 doi: https://doi.org/10.1016/j.enbuild.2017.02.011",2017
69108,"Walters, D., Brooks, M., Boutle, I., Melvin, T., Stratton, R., Vosper, S., Wells, H., Williams, K., Wood, N., Allen, T., Bushell, A., Copsey, D., Earnshaw, P., Edwards, J., Gross, M., Hardiman, S., Harris, C., Heming, J., Klingaman, N., Levine, R., Manners, J., Martin, G., Milton, S., Mittermaier, M., Morcrette, C., Riddick, T., Roberts, M., Sanchez, C., Selwood, P., Stirling, A., Smith, C., Suri, D., Tennant, W., Vidale, P. L., Wilkinson, J., Willett, M., Woolnough, S. and Xavier, P. (2017) The Met Office Unified Model Global Atmosphere 6.0/6.1 and JULES Global Land 6.0/6.1 configurations. Geoscientific Model Development, 10 (4). pp. 1487-1520. ISSN 1991-9603 doi: https://doi.org/10.5194/gmd-10-1487-2017",2017
71867,"Kent, C. W., Grimmond, S. and Gatey, D. (2017) Aerodynamic roughness parameters in cities: inclusion of vegetation. Journal of Wind Engineering and Industrial Aerodynamics, 169. pp. 168-176. ISSN 01676105 doi: https://doi.org/10.1016/j.jweia.2017.07.016",2017
60219,"Yang, X., Li, Y., Luo, Z. and Chan, P. W. (2017) The urban cool island phenomenon in a high-rise high-density city and its mechanisms. International Journal of Climatology, 37 (2). pp. 890-904. ISSN 0899-8418 doi: https://doi.org/10.1002/joc.4747",2017
70101,"Ward, H. C. (2017) Scintillometry in urban and complex environments: a review. Measurement Science and Technology, 28 (6). 064005. ISSN 1361-6501 doi: https://doi.org/10.1088/1361-6501/aa5e85",2017
68669,"Sizmur, T., McArthur, G., Risk, D., Tordon, R. and O'Driscoll, N. J. (2017) Gaseous mercury flux from salt marshes is mediated by solar radiation and temperature. Atmospheric Environment, 153. pp. 117-125. ISSN 1352-2310 doi: https://doi.org/10.1016/j.atmosenv.2017.01.024",2017
73249,"Webber, C. P. (2017) Linking pollution, meteorology and climate change. PhD thesis, University of Reading.",2017
70868,"Montzka, C., Herbst, M., Weiherm�ller, L., Verhoef, A. and Vereecken, H. (2017) A global data set of soil hydraulic properties and sub-grid variability of soil water retention and hydraulic conductivity curves. Earth System Science Data, 9 (2). pp. 529-543. ISSN 1866-3516 doi: https://doi.org/10.5194/essd-9-529-2017",2017
73173,"Zhu, X., Li, D., Zhou, W., Ni, G., Cong, Z. and Sun, T. (2017) An idealized LES study of urban modification of moist convection. Quarterly Journal of the Royal Meteorological Society, 143 (709). pp. 3228-3243. ISSN 1477-870X doi: https://doi.org/10.1002/qj.3176",2017
71099,"Cong, Z., Shen, Q., Zhou, L., Sun, T. and Liu, J. (2017) Evapotranspiration estimation considering anthropogenic heat based on remote sensing in urban area. Science in China Series D - Earth Sciences, 60 (4). pp. 659-671. ISSN 1862-2801 doi: https://doi.org/10.1007/s11430-016-0216-3",2017
70725,"Ward, H.C. and Grimmond, C.S.B. (2017) Assessing the impact of changes in surface cover, human behaviour and climate on energy partitioning across Greater London. Landscape and Urban Planning, 165. pp. 142-161. ISSN 0169-2046 doi: https://doi.org/10.1016/j.landurbplan.2017.04.001",2017
69160,"Morgenstern, O., Hegglin, M., Rozanov, E., O'Connor, F. M., Abraham, N.L., Akiyoshi, H., Archibald, A., Bekki, S., Butchart, N., Chipperfield, M. P., Deushi, M., Dhomse, S. S., Garcia, R. R., Hardiman, S. C., Horowitz, L. W., J�ckel, P., Josse, B., Kinnison, D., Lin, M., Mancini, E., Manyin, M. E., Marchand, M., Mar�cal, V., Michou, M., Oman, L. D., Pitari, G., Plummer, D. A., Revell, L. E., Saint-Martin, D., Schofield, R., Stenke, A., Stone, K., Sudo, K., Tanaka, T. Y., Tilmes, S., Yamashita, Y., Yoshida, K. and Zeng, G. (2017) Review of the global models used within phase 1 of the Chemistry-Climate Model Initiative (CCMI). Geoscientific Model Development, 10 (2). pp. 639-671. ISSN 1991-9603 doi: https://doi.org/10.5194/gmd-10-639-2017",2017
66958,"Rabin, S. S., Melton, J. R., Lasslop, G., Bachelet, D., Forrest, M., Hantson, S., Kaplan, J. O., Li, F., Mangeon, S., Ward, D. S., Yue, C., Arora, V. K., Hickler, T., Kloster, S., Knorr, W., Nieradzik, L., Spessa, A., Folberth, G. A., Sheehan, T., Voulgarakis, A., Kelley, D. I., Prentice, I. C., Sitch, S., S., Harrison, S. and Arneth, A. (2017) The Fire Modeling Intercomparison Project (FireMIP), phase 1: experimental and analytical protocols. Geoscientific Model Development, 10 (3). pp. 1175-1197. ISSN 1991-9603 doi: https://doi.org/10.5194/gmd-10-1175-2017",2017
71549,"Liu, G., Xiao, M., Zhang, X., Gal, C., Chen, X., Liu, L., Pan, S., Wu, J., Tang, L. and Clements-Croome, D. (2017) A review of air filtration technologies for sustainable and healthy building ventilation. Sustainable Cities and Society, 32. pp. 375-396. ISSN 2210-6707 doi: https://doi.org/10.1016/j.scs.2017.04.011",2017
71271,"Zazzeri, G., Lowry, D., Fisher, R. E., France, J. L., Lanoisell�, M., Grimmond, C. S. B. and Nisbet, E. G. (2017) Evaluating methane inventories by isotopic analysis in the London region. Scientific Reports, 7. 4854. ISSN 2045-2322 doi: https://doi.org/10.1038/s41598-017-04802-6",2017
66739,"Hang, J., Luo, Z., Wang, X., He, L., Wang, B. and Zhu, W. (2017) The influence of street layouts and viaduct settings on daily carbon monoxide exposure and intake fraction in idealized urban canyons. Environmental Pollution, 220 (Part A). pp. 72-86. ISSN 0269-7491 doi: https://doi.org/10.1016/j.envpol.2016.09.024",2017
69296,"Dutra, L. M. M., da Rocha, R. P., Lee, R. W., Peres, J. R. R. and de Camargo, R. (2017) Structure and evolution of Subtropical Cyclone Anita as evaluated by heat and vorticity budgets. Quarterly Journal of the Royal Meteorological Society, 143 (704). pp. 1539-1553. ISSN 1477-870X doi: https://doi.org/10.1002/qj.3024",2017
71102,"Nie, W.-S., Zaitchik, B. F., Ni, G.-H. and Sun, T. (2017) Impacts of anthropogenic heat on summertime rainfall in Beijing. Journal of Hydrometeorology, 18 (3). pp. 693-712. ISSN 1525-7541 doi: https://doi.org/10.1175/JHM-D-16-0173.1",2017
69816,"Ruggieri, P., Kucharski, F., Buizza, R. and Ambaum, M. H. P. (2017) The transient atmospheric response to a reduction of sea-ice cover in the Barents and Kara seas. Quarterly Journal of the Royal Meteorological Society, 143 (704). pp. 1632-1640. ISSN 1477-870X doi: https://doi.org/10.1002/qj.3034 	(Part A)",2017
69890,"Williams, K., Gornall, J., Harper, A., Wiltshire, A., Hemming, D., Quaife, T., Arkebauer, T. and Scoby, D. (2017) Evaluation of JULES-crop performance against site observations of irrigated maize from Mead, Nebraska. Geoscientific Model Development, 10 (3). pp. 1291-1320. ISSN 1991-9603 doi: https://doi.org/10.5194/gmd-10-1291-2017",2017
68602,"Bjorkegren, A. and Grimmond, C. S. B., (2017) Net carbon dioxide emissions from central London. Urban Climate, 23. pp. 131-158. ISSN 2212-0955 doi: https://doi.org/10.1016/j.uclim.2016.10.002",2017
70901,"Valdes, P. J., Armstrong, E., Badger, M. P. S., Bradshaw, C. D., Bragg, F., Davies-Barnard, T., Day, J. J., Farnsworth, A., Hopcroft, P. O., Kennedy, A. T., Lord, N. S., Lunt, D. J., Marzocchi, A., Parry, L. M., Roberts, W. H. G., Stone, E. J., Tourte, G. J. L. and Williams, J. H. T. (2017) The BRIDGE HadCM3 family of climate models: HadCM3@Bristol v1.0. Geoscientific Model Development, 10. pp. 3715-3743. ISSN 1991-9603 doi: https://doi.org/10.5194/gmd-2017-16",2017
70586,"Cloke, H., di Baldassarre, G., Landeg, O., Pappenberger, F. and Ramos, M.-H. (2017) Understanding disaster risk: hazard related issues - hydrological risk: flood. In: Poljanšek, K., Marín Ferrer, M., De Groeve, T. and Clark, I. (eds.) Science for Disaster Risk Management 2017: Knowing Better and Losing Less. Publications Office of the European Union, Luxembourg, pp. 198-208. ISBN 9789279606793 doi: https://doi.org/10.2788/842809",2017
71108,"Sun, T., Wang, Z.-H., Oechel, W. and Grimmond, S. (2017) The Analytical Objective Hysteresis Model (AnOHM v1.0): methodology to determine bulk storage heat flux coefficients. Geoscientific Model Development, 10 (7). pp. 2875-2890. ISSN 1991-962X doi: https://doi.org/10.5194/gmd-10-2875-2017",2017
76907,"Hertwig, D., Patnaik, G. and Leitl, B. (2017) LES validation of urban flow, part I: flow statistics and frequency distributions. Environmental Fluid Mechanics, 17 (3). pp. 521-550. ISSN 1567-7419 doi: https://doi.org/10.1007/s10652-016-9507-7",2017
71951,"Gough, H. (2017) Effects of meteorological conditions on building natural ventilation in idealised urban settings. PhD thesis, University of Reading.",2017
57054,"Glasser, N. F., Jansson, K. N., Duller, G. A. T., Singarayer, J., Holloway, M. and Harrison, S. (2016) Glacial lake drainage in Patagonia (13-8 kyr) and response of the adjacent Pacific Ocean. Scientific Reports, 6. 21064. ISSN 2045-2322 doi: https://doi.org/10.1038/srep21064",2016
40869,"Martinez-Alvarado, O., Madonna, E., Gray, S. L. and Joos, H. (2016) A route to systematic error in forecasts of Rossby waves. Quarterly Journal of the Royal Meteorological Society, 142 (694). pp. 196-210. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2645",2016
55049,"Ucarlı, C., McGuffin, L., Caputlu, S., Aravena, A. and Gurel, F. (2016) Genetic diversity at the Dhn3 locus in Turkish Hordeum spontaneum populations with comparative structural analyses. Scientific Reports, 6. 20966. ISSN 2045-2322 doi: https://doi.org/10.1038/srep20966",2016
65088,"Yunus, A. P., Avtar, R., Kraines, S., Yamamuro, M., Lindberg, F. and Grimmond, C. S. B. (2016) Uncertainties in tidally adjusted estimates of sea level rise flooding (bathtub model) for the Greater London. Remote Sensing, 8 (5). 366. ISSN 2072-4292 doi: https://doi.org/10.3390/rs8050366",2016
66475,"Peker, E. (2016) Provision of urban thermal comfort: a socio-technical approach to climate responsive urban design. PhD thesis, University of Reading.",2016
58036,"Lindberg, F., Onomura, S. and Grimmond, C. S. B. (2016) Influence of ground surface characteristics on the mean radiant temperature in urban areas. International Journal of Biometeorology, 60 (9). pp. 1439-1452. ISSN 1432-1254 doi: https://doi.org/10.1007/s00484-016-1135-x",2016
68719,"Manrique-Sunen, A. (2016) The treatment of vegetation in land surface models: implications for predictions of land-atmosphere exchange. PhD thesis, University of Reading.",2016
66454,"Kotthaus, S., O'Connor, E., M�nkel, C., Charlton-Perez, C., Haeffelin, M., Gabey, A. M. and Grimmond, C. S. B. (2016) Recommendations for processing atmospheric attenuated backscatter profiles from Vaisala CL31 ceilometers. Atmospheric Measurement Techniques, 9. pp. 3769-3791. ISSN 1867-8548 doi: https://doi.org/10.5194/amt-9-3769-2016",2016
71094,"Li, D., Sun, T., Liu, M., Wang, L. and Gao, Z. (2016) Changes in wind speed under heat waves enhance urban heat islands in the Beijing Metropolitan Area. Journal of Applied Meteorology and Climatology, 55 (11). pp. 2369-2375. ISSN 1558-8432 doi: https://doi.org/10.1175/JAMC-D-16-0102.1",2016
51975,"Best, M. J. and Grimmond, C. S. B. (2016) Investigation of the impact of anthropogenic heat flux within an urban land surface model and PILPS-urban. Theoretical and Applied Climatology, 126 (1). pp. 51-60. ISSN 0177-798X doi: https://doi.org/10.1007/s00704-015-1554-3",2016
52736,"Chrysoulakis, N. and Grimmond, C. S. B. (2016) Understanding and reducing the anthropogenic heat emission. In: Santamouris, M. and Kolokotsa, D. (eds.) Urban climate mitigation techniques. Routledge, pp. 27-40. ISBN 9780415712132",2016
69026,"Blanusa, T., Vaz Monteiro, M., Kemp, S. and Cameron, R. (2016) Planting choices for retrofitted green roofs. In: Wilkinson, S. and Dixon, T. (eds.) Green Roof Retrofit: Building Urban Resilience. John Wiley & Sons, Ltd., Hoboken, USA, pp. 118-139. ISBN 9781119055570 doi: https://doi.org/10.1002/9781119055587",2016
68948,"Mueller, A., Dutra, E., Cloke, H., Verhoef, A., Balsamo, G. and Pappenberger, F., (2016) Water infiltration and redistribution in Land Surface Models. Technical Memorandum. 791. Technical Report. ECMWF, Reading, UK.",2016
68576,"Hanley, K. E., Barrett, A. I. and Lean, H. W. (2016) Simulating the 20 May 2013 Moore, Oklahoma tornado with a 100-metre grid-length NWP model. Atmospheric Science Letters, 17 (8). pp. 453-461. ISSN 1530-261X doi: https://doi.org/10.1002/asl.678",2016
65846,"Simmons, A., Fellous, J.-L., Ramaswamy, V., Trenberth, K., Asrar, G., Balmaseda, M., Burrows, J. P., Ciais, P., Drinkwater, M., Friedlingstein, P., Gobron, N., Guilyardi, E., Halpern, D., Heimann, M., Johannessen, J., Levelt, P. F., Lopez-Baeza, E., Penner, J., Scholes, R. and Shepherd, T. (2016) Observation and integrated Earth-system science: a roadmap for 2016–2025. Advances in Space Research, 57 (10). pp. 2037-2103. ISSN 0273-1177 doi: https://doi.org/10.1016/j.asr.2016.03.008",2016
71103,"Zhu, X., Ni, G.-H., Cong, Z., Sun, T. and Li, D. (2016) Impacts of surface heterogeneity on dry planetary boundary layers in an urban-rural setting. Journal of Geophysical Research, 121 (20). 12,164-12,179. ISSN 0148-0227 doi: https://doi.org/10.1002/2016JD024982",2016
55686,"Leon, D. C., French, J. R., Lasher-Trapp, S., Blyth, A. M., Abel, S. J., Ballard, S., Barrett, A., Bennett, L. J., Bower, K., Brooks, B., Brown, P., Charlton-Perez, C., Choularton, T., Clark, P., Collier, C., Crosier, J., Cui, Z., Dey, S., Dufton, D., Eagle, C., Flynn, M. J., Gallagher, M., Halliwell, C., Hanley, K., Hawkness-Smith, L., Huang, Y., Kelly, G., Kitchen, M., Korolev, A., Lean, H., Liu, Z., Marsham, J., Moser, D., Nicol, J., Norton, E. G., Plummer, D., Price, J., Ricketts, H., Roberts, N., Rosenberg, P. D., Simonin, D., Taylor, J. W., Warren, R., Williams, P. I. and Young, G. (2016) The COnvective Precipitation Experiment (COPE): investigating the origins of heavy precipitation in the southwestern UK. Bulletin of the American Meteorological Society, 97 (6). pp. 1003-1020. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-D-14-00157.1",2016
66171,"Boon, A., Broquet, G., Clifford, D. J., Chevallier, F., Butterfield, D. M., Pison, I., Ramonet, M., Paris, J.-D. and Ciais, P. (2016) Analysis of the potential of near-ground measurements of CO2 and CH4 in London, UK, for the monitoring of city-scale emissions using an atmospheric transport model. Atmospheric Chemistry and Physics, 16 (11). pp. 6735-6756. ISSN 1680-7316 doi: https://doi.org/10.5194/acp-16-6735-2016",2016
69081,"Otto, M., H�pfner, C., Curio, J., Maussion, F. and Scherer, D. (2016) Assessing vegetation response to precipitation in northwest Morocco during the last decade: an application of MODIS NDVI and high resolution reanalysis data. Theoretical and Applied Climatology, 123 (1). pp. 23-41. ISSN 0177-798X doi: https://doi.org/10.1007/s00704-014-1344-3",2016
46978,"Vaz Monteiro, M., Blanusa, T., Verhoef, A., Hadley, P. and Cameron, R. W. F. (2016) Relative importance of transpiration rate and leaf morphological traits for the regulation of leaf temperature. Australian Journal of Botany, 64 (1). pp. 32-44. ISSN 0067-1924 doi: https://doi.org/10.1071/BT15198",2016
52735,"Karsisto, P., Fortelius, C., Demuzere, M., Grimmond, C. S. B., Oleson, K. W., Kouznetsov, R., Masson, V. and J�rvi, L. (2016) Seasonal surface urban energy balance and wintertime stability simulated using three land-surface models in the high-latitude city Helsinki. Quarterly Journal of the Royal Meteorological Society, 142 (694). pp. 401-417. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2659",2016
48003,"Sizmur, T., Godfrey, A. and O'Driscoll, N. J. (2016) Effects of coastal managed retreat on mercury biogeochemistry. Environmental Pollution, 209. pp. 99-106. ISSN 0269-7491 doi: https://doi.org/10.1016/j.envpol.2015.11.016",2016
66344,"Esteve, A. R., Highwood, E. J. and Ryder, C. L. (2016) A case study of the radiative effect of aerosols over Europe: EUCAARI-LONGREX. Atmospheric Chemistry and Physics, 16 (12). pp. 7639-7651. ISSN 1680-7324 doi: https://doi.org/10.5194/acp-16-7639-2016",2016
66168,"Li, Q., Bou-Zeid, E., Anderson, W., Grimmond, S. and Hultmark, M. (2016) Quality and reliability of LES of convective scalar transfer at high Reynolds numbers. International Journal of Heat and Mass Transfer, 102. pp. 959-970. ISSN 0017-9310 doi: https://doi.org/10.1016/j.ijheatmasstransfer.2016.06.093",2016
70630,"Tang, Y.-q., Tan, J.-g., Grimmond, C. S. B., Chang, Y.-y. and Ao, X.-y. (2016) Estimation and analysis of aerodynamic parameters for a typical large city. Journal of Tropical Meteorology, 32 (4). pp. 503-514. ISSN 1004-4965 doi: https://doi.org/10.16032/j.issn.1004-4965.2016.04.008 	((in Chinese with English abstract))",2016
53722,"Bense, V. F., Read, T. and Verhoef, A. (2016) Using Distributed Temperature Sensing to monitor field scale dynamics of ground surface temperature and related substrate heat flux. Agricultural and Forest Meteorology, 220. pp. 207-215. ISSN 0168-1923 doi: https://doi.org/10.1016/j.agrformet.2016.01.138",2016
52425,"Wang, S.-B., Feng, J.-Y., Ren, W.-L., Huang, B., Zhou, L., Wen, Y.-J., Zhang, J., Dunwell, J., Xu, S. and Zhang, Y.-M. (2016) Improving power and accuracy of genome-wide association studies via a multi-locus mixed linear model methodology. Scientific Reports, 6. 19444. ISSN 2045-2322 doi: https://doi.org/10.1038/srep19444",2016
65814,"Best, M. J. and Grimmond, C. S. B. (2016) Modelling the partitioning of turbulent fluxes at urban sites with varying vegetation cover. Journal of Hydrometeorology, 17 (10). pp. 2537-2553. ISSN 1525-7541 doi: https://doi.org/10.1175/JHM-D-15-0126.1",2016
67232,"Ao, X., Grimmond, C. S. B., Liu, D., Han, Z., Hu, P., Wang, Y., Zhen, X. and Tan, J. (2016) Radiation fluxes in a business district of Shanghai, China. Journal of Applied Meteorology and Climatology, 55 (11). pp. 2451-2468. ISSN 1558-8432 doi: https://doi.org/10.1175/JAMC-D-16-0082.1",2016
65530,"Sun, T., Grimmond, C. S. E. and Ni, G.-H. (2016) How do green roofs mitigate urban thermal stress under heat waves? Journal of Geophysical Research: Atmospheres, 121 (10). pp. 5320-5335. ISSN 2169-8996 doi: https://doi.org/10.1002/2016JD024873",2016
66527,"Helfter, C., Tremper, A. H., Halios, C. H., Kotthaus, S., Bjorkegren, A., Grimmond, C. S. B., Barlow, J. F. and Nemitz, E. (2016) Spatial and temporal variability of urban fluxes of methane, carbon monoxide and carbon dioxide above London, UK. Atmospheric Chemistry and Physics, 16 (16). pp. 10543-10557. ISSN 1680-7316 doi: https://doi.org/10.5194/acp-16-10543-2016",2016
52847,"Honisch, J. J., Elliott, M. T., Jacoby, N. and Wing, A. M. (2016) Cue properties change timing strategies in group movement synchronisation. Scientific Reports, 6. 19439. ISSN 2045-2322 doi: https://doi.org/10.1038/srep19439",2016
54476,"Flack, D. L. A., Plant, R. S., Gray, S. L., Lean, H. W., Keil, C. and Craig, G. C. (2016) Characterisation of convective regimes over the British Isles. Quarterly Journal of the Royal Meteorological Society, 142 (696). pp. 1541-1553. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2758",2016
65599,"Ward, H. C., Kotthaus, S., J�rvi, L. and Grimmond, C. S. B. (2016) Surface Urban Energy and Water Balance Scheme (SUEWS): development and evaluation at two UK sites. Urban Climate, 18. pp. 1-32. ISSN 2212-0955 doi: https://doi.org/10.1016/j.uclim.2016.05.001",2016
68061,"Masato, G., Woollings, T., Williams, K. D., Hoskins, B. J. and Lee, R. W. (2016) A regime analysis of Atlantic winter jet variability applied to evaluate HadGEM3-GC2. Quarterly Journal of the Royal Meteorological Society, 142 (701). pp. 3162-3170. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2897",2016
54863,"Farshim, P., Walton, G., Chakrabarti, B., Givens, I., Saddy, D., Kitchen, I., Swann, J. R. and Bailey, A. (2016) Maternal weaning modulates emotional behavior and regulates the gut-brain axis. Scientific Reports, 6. 21958. ISSN 2045-2322 doi: https://doi.org/10.1038/srep21958",2016
40012,"Johnson, S. J., Levine, R. C., Turner, A. G., Martin, G. M., Woolnough, S. J., Schiemann, R., Mizielinski, M. S., Roberts, M. J., Vidale, P. L., Demory, M.-E. and Strachan, J. (2016) The resolution sensitivity of the South Asian monsoon and Indo-Pacific in a global 0.35◦ AGCM. Climate Dynamics, 46 (3-4). pp. 807-831. ISSN 0930-7575 doi: https://doi.org/10.1007/s00382-015-2614-1",2016
40580,"Nicol, J., Hogan, R., Stein, T., Hanley, K., Clark, P., Halliwell, C. E., Lean, H. W. and Plant, R. S. (2015) Convective updraught evaluation in high-resolution NWP simulations using single-Doppler radar measurements. Quarterly Journal of the Royal Meteorological Society, 141 (693). pp. 3177-3189. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2602",2015
40747,"Olimah, J. A., Shaw, L. J. and Hodson, M. E. (2015) Does ochre have the potential to be a remedial treatment for As-contaminated soils? Environmental Pollution, 206. pp. 150-158. ISSN 0269-7491 doi: https://doi.org/10.1016/j.envpol.2015.06.011",2015
50985,"Wilcox, L., Dong, B., Sutton, R. and Highwood, E. (2015) The 2014 hot, dry summer in Northeast Asia. Bulletin of the American Meteorological Society, 96 (12). S105-S110. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-D-15-00123.1",2015
55938,"Illingworth, A. J., Barker, H. W., Beljaars, A., Ceccaldi, M., Chepfer, H., Clerbaux, N., Cole, J., Delano�, J., Domenech, C., Donovan, D. P., Fukuda, S., Hirakata, M., Hogan, R. J., Huenerbein, A., Kollias, P., Kubota, T., Nakajima, T., Nakajima, T. Y., Nishizawa, T., Ohno, Y., Okamoto, H., Oki, R., Sato, K., Satoh, M., Shephard, M. W., Vel�zquez-Bl�zquez, A., Wandinger, U., Wehr, T. and van Zadelhoff, G.-J. (2015) The EarthCARE satellite: the next step forward in global measurements of clouds, aerosols, precipitation, and radiation. Bulletin of the American Meteorological Society, 96 (8). pp. 1311-1332. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-D-12-00227.1",2015
40250,"Hill, P., Morcrette, C. J. and Boutle, I. A. (2015) A regime-dependent parametrization of subgrid-scale cloud water content variability. Quarterly Journal of the Royal Meteorological Society, 141 (691). pp. 1975-1986. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2506",2015
60217,"Black, E., Tarnavsky, E., Greatrex, H., Maidment, R., Mookerjee, A., Quaife, T. and Price, J. (2015) Exploiting satellite-based rainfall for weather index insurance: the challenges of spatial and temporal aggregation. In: First International electronic conference on Remote Sensing, 22 Jun - 5 Jul 2015. doi: https://doi.org/10.3390/ecrs-1-f002 	(Vol 1: f002)",2015
55941,"Browning, K. A., Smart, D. J., Clark, M. R. and Illingworth, A. J. (2015) The role of evaporating showers in the transfer of sting-jet momentum to the surface. Quarterly Journal of the Royal Meteorological Society, 141 (693). pp. 2956-2971. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2581",2015
40731,"Luo, Z. and Christina, A. (2015) Subsurface urban heat island and its effects on horizontal ground-source heat pump potential under climate change. Applied Thermal Engineering, 90. pp. 530-537. ISSN 1359-4311 doi: https://doi.org/10.1016/j.applthermaleng.2015.07.025",2015
36723,"de Leeuw, J., Methven, J. and Blackburn, M. (2015) Evaluation of ERA-Interim reanalysis precipitation products using England and Wales observations. Quarterly Journal of the Royal Meteorological Society, 141 (688). pp. 798-806. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2395",2015
40125,"van Dinther, D., Wood, C. R., Hartogensis, O. K., Nordbo, A. and O'Connor, E. J. (2015) Observing crosswind over urban terrain using scintillometer and Doppler lidar. Atmospheric Measurement Techniques, 8 (4). pp. 1901-1911. ISSN 1867-8548 doi: https://doi.org/10.5194/amt-8-1901-2015",2015
38126,"Harvey, N.J., Hogan, R.J. and Dacre, H.F. (2015) Evaluation of boundary-layer type in a weather forecast model utilising long-term Doppler lidar observations. Quarterly Journal of the Royal Meteorological Society, 141 (689). pp. 1345-1353. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2444 	(Part B)",2015
76392,"Crilley, L. R., Bloss, W. J., Yin, J., Beddows, D. C. S., Harrison, R. M., Allan, J. D., Young, D. E., Flynn, M., Williams, P., Zotter, P., Prevot, A. S. H., Heal, M. R., Barlow, J. F., Halios, C. H., Lee, J. D., Szidat, S. and Mohr, C. (2015) Sources and contributions of wood smoke during winter in London: assessing local and regional influences. Atmospheric Chemistry and Physics, 15. pp. 3149-3171. ISSN 1680-7316 doi: https://doi.org/10.5194/acp-15-3149-2015",2015
36278,"Hanley, K. E., Plant, R. S., Stein, T. H. M., Hogan, R. J., Nicol, J. C., Lean, H. W., Halliwell, C. and Clark, P. A. (2015) Mixing length controls on high resolution simulations of convective storms. Quarterly Journal of the Royal Meteorological Society, 141 (686). pp. 272-284. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2356",2015
38570,"Barlow, J. F., Halios, C. H., Lane, S. E. and Wood, C. R. (2015) Observations of urban boundary layer structure during a strong urban heat island event. Environmental Fluid Mechanics, 15 (2). pp. 1567-7419. ISSN 1567-7419 doi: https://doi.org/10.1007/s10652-014-9335-6",2015
38626,"Walsh, K. J. E., Camargo, S. J., Vecchi, G. A., Daloz, A. S., Elsner, J., Emanuel, K., Horn, M., Lim, Y.-K., Roberts, M., Patricola, C., Scoccimarro, E., Sobel, A. H., Strazzo, S., Villarini, G., Wehner, M., Zhao, M., Kossin, J. P., LaRow, T., Oouchi, K., Schubert, S., Wang, H., Bacmeister, J., Chang, P., Chauvin, F., Jablonowski, C., Kumar, A., Murakami, H., Ose, T., Reed, K. A., Saravanan, R., Yamada, Y., Zarzycki, C. M., Vidale, P. L., Jonas, J. A. and Henderson, N. (2015) Hurricanes and climate: the U.S. CLIVAR working group on hurricanes. Bulletin of the American Meteorological Society, 96 (6). pp. 997-1017. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-D-13-00242.1",2015
