name,caption,scale
24502696680_1169fdd011_o.jpg,:ref:`SM300` node 02-02-2016.,50
24502701210_8576c434ec_o.jpg,:ref:`SM300` node 02-02-2016.,50
sort-kjell-2_23689050041_o.jpg,:ref:`SM300` node 02-10-2015.,50
