name,caption,scale
tower-lowering-15092016_29075367313_o.jpg,At :ref:`KSSW` 15-09-2016.,50
cimg5552_23491931920_o.jpg,At :ref:`KSK` 20-07-2010.,50
24012008455_23491932900_o(1).jpg,At :ref:`KSK` 24-01-2008.,50
104_1289_25870330711_o.jpg,At :ref:`KSNW` 11-01-2013.,50
cimg5012_23159816924_o(1).jpg,At :ref:`KSS` (centre) 16-10-2009.,50
r0015480_23788084605_o.jpg,Atop tower at :ref:`KSSW`. Unknown date between 26-03-2012 and 13-06-2017.,50
32729326734_19790cb776_o.jpg,At :ref:`SHU` 20-01-2017.,50
