Deployment ID,Instrument ID,Instrument serial,Type,Deployment name,Start date,End date
,,,,,UTC,UTC
363,:ref:`PI160`,:ref:`C12070026_L12060012`,fov,C26,2014-06-16,2014-08-07
365,:ref:`PI160`,:ref:`C12070026_L12060012`,fov,C26,2014-08-09,2014-10-01
364,:ref:`PI160`,:ref:`C12060057_L12060030`,fov,C57,2014-06-16,2014-09-26
399,:ref:`PI160`,:ref:`C12080019_L12080002`,fov,C19,2014-07-15,2014-09-26
