Deployment ID,Height,Yaw,Pitch,Roll
,m asl,degrees,degrees,degrees
299,66.0,0.0,0.0,0.0
303,66.0,0.0,0.0,0.0
304,66.0,0.0,0.0,0.0
306,66.0,0.0,0.0,0.0
308,66.0,0.0,0.0,0.0
312,66.0,0.0,0.0,0.0
313,66.0,0.0,0.0,0.0
338,3.0,0.0,,
392,3.0,180.0,,
470,3.0,180.0,,
338,3.0,0.0,,
387,3.0,0.0,,
392,3.0,0.0,,
470,3.0,0.0,,
380,66.0,0.0,0.0,0.0
381,66.0,0.0,0.0,0.0
387,3.0,0.0,,
