Deployment ID,Height,Yaw,Pitch,Roll
,m asl,degrees,degrees,degrees
5,47.6,,,
6,47.6,,,
18,47.6,0.0,0.0,0.0
19,47.6,0.0,0.0,0.0
20,47.6,0.0,0.0,0.0
21,47.6,0.0,0.0,0.0
22,47.6,0.0,0.0,0.0
23,47.6,0.0,0.0,0.0
58,47.6,180.0,,
59,46.6,0.0,0.0,0.0
279,47.6,0.0,0.0,0.0
378,47.6,0.0,0.0,0.0
379,47.6,0.0,0.0,0.0
