Deployment ID,Height,Yaw,Pitch,Roll
NA,m asl,degrees,degrees,degrees
322,180.0,78.0,-2.1783124262028,
358,180.0,119.0,-15.811517867267,
384,190.0,360.0,0.0,0.0
386,190.0,0.0,0.0,0.0
