Deployment ID,Height,Yaw,Pitch,Roll
NA,m asl,degrees,degrees,degrees
10,61.5,339.0,,
11,61.5,339.0,,
236,61.5,339.0,0.0,0.0
351,56.0,339.0,0.637527115925,
352,56.0,339.0,0.69444383378,
353,56.0,325.0,0.29812133424,
357,56.0,325.0,0.29812133424,
