Deployment ID,Height,Yaw,Pitch,Roll
,m asl,degrees,degrees,degrees
80,-0.14,0.0,0.0,0.0
89,-0.15,0.0,0.0,0.0
467,-0.15,0.0,0.0,0.0
468,-0.15,0.0,0.0,0.0
81,-0.15,0.0,0.0,0.0
90,-0.15,0.0,0.0,0.0
465,-0.15,0.0,0.0,0.0
466,-0.15,0.0,0.0,0.0
82,-0.16,0.0,0.0,0.0
91,-999.0,0.0,0.0,0.0
92,-999.0,0.0,0.0,0.0
464,-999.0,0.0,0.0,0.0
83,-0.15,0.0,0.0,0.0
84,-0.17,0.0,0.0,0.0
85,-0.17,0.0,0.0,0.0
86,-0.17,0.0,0.0,0.0
87,-0.16,0.0,0.0,0.0
88,-0.1,0.0,0.0,0.0
93,-999.0,0.0,0.0,0.0
