Deployment ID,Height,Yaw,Pitch,Roll
NA,m asl,degrees,degrees,degrees
RGS_0,0.0,0.0,0.0,0.0
RGS_1,0.8,0.0,0.0,0.0
RGS_2,0.8,0.0,0.0,0.0
RGS_3,28.1,0.0,5.0,0.0
RGS_4,28.1,0.0,5.0,0.0
RGS_5,28.1,0.0,4.0,0.0
RGS_6,-0.15,,,
RGS_7,-0.1,,,
RGS_8,-0.15,0.0,0.0,0.0
RGS_9,-0.1,0.0,0.0,0.0
RGS_10,-0.15,0.0,0.0,0.0
RGS_11,28.1,0.0,0.0,0.0
RGS_12,-0.15,0.0,0.0,0.0
RGS_13,28.1,0.0,5.0,0.0
