Site ID,Start date,End date
:ref:`KSK`,2008-10-01 00:00,2008-10-29 00:00
:ref:`KSK`,2008-10-29 00:00,2009-04-29 00:00
:ref:`KSK`,2009-04-29 00:00,2009-05-14 00:00
:ref:`KSK`,2009-05-14 00:00,2009-10-06 00:00
:ref:`KSNW`,2013-03-17 00:00,2015-09-17 00:00
:ref:`KSB`,2015-09-17 00:00,2016-02-18 00:00
:ref:`IMU`,2016-04-29 00:00,2020-11-04 00:00
