Deployment ID,Raw file name format,Raw file time resolution,Sample type
,,,Instantaneous/Average
133,,15min,average
137,,15min,average
138,,15min,average
139,,15min,average
140,,15min,average
141,,15min,average
142,,15min,average
143,,15min,average
144,,15min,average
145,,15min,average
146,,15min,average
147,,15min,average
148,,15min,average
149,,15min,average
150,,15min,average
151,,15min,average
152,,15min,average
153,,15min,average
154,,15min,average
