name,caption,scale
p1040428_25742073982_o.jpg,Full panoramic view facing eastwards 04-09-2014.,100
20140123_140957_25562323310_o.jpg,View of City of London skyline looking towards the South East 23-01-2014.,50
p1010224_25562267330_o(1).jpg,:ref:`DAVIS` station and :ref:`LASMK11` reciever from :ref:`BTT` 13-03-2013.,50
20140123_121559_25742090382_o.jpg,:ref:`DAVIS` station looking towards the West 23-01-2014.,50
