Deployment ID,Instrument ID,Instrument serial,Type,Deployment name,Start date,End date
NA,NA,NA,NA,NA,UTC,UTC
433,:ref:`CL31`,:ref:`WMO03672`,ceilometer,CL31-G,2016-10-06,2017-09-18
