name,caption,scale
2013-07-31-151328_25836681706_o.jpg,:ref:`DAVIS` station looking East 31-07-2013.,50
2013-07-31-151521_25232190824_o.jpg,Wider view of :ref:`DAVIS` station looking East 31-07-2013.,50
