name,caption,scale
pano_20130313_141953_25232367034_o.jpg,Panoramic 13-03-2013.,100
dartrey_tower_las_cityscan_bls_23161439553_o.jpg,:ref:`BLS` reciever from :ref:`NTT` and :ref:`LAS150` transmitter to :ref:`NGT` 11-01-2012. ,50
dartrey-bls-view-to-trellick_23679847542_o.jpg,:ref:`BLS` view to :ref:`NTT` 24-05-2011.,50
dartrey-bls-view-to-trellick-2_23420370559_o(1).jpg,:ref:`BLS` view to :ref:`NTT` 24-05-2011.,50
dartrey_tower_davis_station_2_23160140304_o.jpg,:ref:`DAVIS` station 24-05-2011.,50
