Site ID,MAGIC_WT,
Full Name,Wind tunnel campaign (1:200 scale model),
Network,MAGIC,
Longitude,-0.10475,degrees
Latitude,51.4987,degrees
Start date,2017-07-31,UTC
End date,2017-08-16,UTC
Displacement height,999.0,m
City,London,
