Site ID,Start date,End date
:ref:`IMU`,2017-07-17 00:00,2017-08-02 00:00
:ref:`IMU`,2017-08-04 00:00,2017-09-02 00:00
:ref:`IMU`,2017-09-04 00:00,2017-11-07 00:00
