name,caption,scale
2014-03-05-105019_25232158214_o.jpg,:ref:`LASMKII` transmitter to :ref:`BCT`. Looking South West 05-03-2014.,50
31161350610_715a3f7961_o.jpg,:ref:`BLS` and :ref:`LASMKII` 30-11-2016.,50
bt_tower_las_23491564730_o.jpg,:ref:`LAS150` reciever from :ref:`KGG` 13-09-2011.,50
