Site ID,NA,KGG
Full Name,NA,Guy's Hospital
Network,NA,LUMA
Longitude,degrees,-0.086735
Latitude,degrees,51.503546
Start date,UTC,2010-03-09
End date,UTC,2011-09-23
Displacement height,m,-999.0
City,NA,London
