name,caption,scale
102_1937_23631835495_o.jpg,At :ref:`KSNW` 07-05-2015. ,50
23448985959_d666ac2c23_o.jpg,Measurements taken at intervals down the face of the building at :ref:`KSNW` 17/12/2015. ,50
