name,caption,scale
my1_4northwest_25402040643_o.jpg,View facing NW 03-03-2010.,50
marylebone_hut_ceilometer_23161363643_o.jpg,:ref:`CL31` looking towards the West 03-09-2011.,50
marylebone_hut_ceilometer_2_23492470300_o.jpg,:ref:`CL31` looking towards the East 03-09-2011.,50
