name,caption,scale
dcfc0050_23159466954_o.jpg,:ref:`CNR1` and :ref:`CL31`.,50
dcfc0054_23160818423_o.jpg,:ref:`CNR1` and :ref:`CL31`.,50
dcfc0052_23159464934_o.jpg,:ref:`CNR1`.,50
