Site ID,Start date,End date
:ref:`MAGIC_WT`,2017-07-14 00:00,2017-07-14 00:00
:ref:`MAGIC_WT`,2017-08-10 00:00,2017-08-11 00:00
:ref:`MAGIC_WT`,2017-08-11 00:00,2017-08-15 00:00
:ref:`MAGIC_WT`,2017-08-11 00:00,2017-08-11 00:00
:ref:`MAGIC_WT`,2017-09-11 00:00,2017-09-15 00:00
