Site ID,Start date,End date
:ref:`CT`,2014-06-16 00:00,2014-08-07 00:00
:ref:`CT`,2014-08-09 00:00,2014-10-01 00:00
:ref:`CUB`,2017-09-07 00:00,2017-10-13 00:00
:ref:`RMR`,2017-10-26 00:00,2017-11-06 00:00
:ref:`RAG`,2018-01-16 00:00,2018-01-30 00:00
:ref:`RAG`,2018-01-31 00:00,2018-08-15 00:00
