Deployment ID,Height,Yaw,Pitch,Roll
,m asl,degrees,degrees,degrees
135,-999.0,,,
136,-999.0,,,
161,-999.0,90.0,,
200,0.27,,,
201,0.66,,,
202,0.28,,,
203,1.8,,,
204,-999.0,,,
205,-999.0,,,
206,-999.0,,,
207,1.2,,,
208,-999.0,270.0,,
291,1.0,0.0,0.0,0.0
