Deployment ID,Height,Yaw,Pitch,Roll
,m asl,degrees,degrees,degrees
157,-999.0,,,
165,-999.0,,,
192,-999.0,,,
193,0.66,,,
194,-999.0,,,
195,-999.0,,,
196,0.82,,,
197,-999.0,,,
198,0.48,,,
199,-999.0,,,
267,0.5,0.0,0.0,0.0
