name,caption,scale
r0015464_23679559082_o(1).jpg,Indicated by arrow at :ref:`KSS45W`. Unknown date between 2012-02-27 and  2016-04-14.,50
tower-lowering-15092016_29409179500_o.jpg,At :ref:`KSSW` 15-09-2016.,50
dscf1768_23679131102_o.jpg,Atop tower at :ref:`KSK` 18-08-2009.,50
cimg4994_23705531841_o.jpg,At :ref:`KSS` 16-10-2009.,50
08-01-2020(7)(1).JPEG,Structure on which it was on top of at :ref:`IMU` 08-01-2020.,50
