name,caption,scale
img_20121025_160218_25767849681_o.jpg,LAS MKII (right) at :ref:`NTT` 25/10/2012,50
img_20140409_123424_25562314950_o.jpg,LAS receiver (centre) and transmitter (right) at :ref:`BCT` 09/04/2014,50
sort-kjell-2_23144681233_o.jpg,Receiver at :ref:`IMU` 03/10/2015,50
